BK01
  5.0000
7
365
0
0
     70.0000      5.0000    3.000000     62.6600
     75.0000      5.0000    3.000000     62.5200
     80.0000      5.0000    3.000000     56.7200
     85.0000      5.0000    3.000000     61.3600
     90.0000      5.0000    3.000000     51.0900
     95.0000      5.0000    3.000000     53.4500
    100.0000      5.0000    3.000000     39.7500
    105.0000      5.0000    3.000000     46.1400
    110.0000      5.0000    3.000000     59.2500
    115.0000      5.0000    3.000000     64.3700
    120.0000      5.0000    3.000000     61.7100
    125.0000      5.0000    3.000000     60.3500
    130.0000      5.0000    3.000000     59.9000
    135.0000      5.0000    3.000000     58.4200
    140.0000      5.0000    3.000000     70.4900
    145.0000      5.0000    3.000000     62.1500
    150.0000      5.0000    3.000000     61.3700
    155.0000      5.0000    3.000000     56.1300
    160.0000      5.0000    3.000000     59.7000
    165.0000      5.0000    3.000000     62.8900
    170.0000      5.0000    3.000000     64.3000
    175.0000      5.0000    3.000000     56.7200
    180.0000      5.0000    3.000000     62.3400
    185.0000      5.0000    3.000000     68.5700
    190.0000      5.0000    3.000000     76.6000
    195.0000      5.0000    3.000000     70.1800
    200.0000      5.0000    3.000000     67.5000
    205.0000      5.0000    3.000000     65.8300
    210.0000      5.0000    3.000000     72.6200
      0.0000      5.0000    4.000000     60.4000
      5.0000      5.0000    4.000000     68.8400
     10.0000      5.0000    4.000000     72.0500
     15.0000      5.0000    4.000000     55.3600
     20.0000      5.0000    4.000000     56.8200
     25.0000      5.0000    4.000000     68.5300
     30.0000      5.0000    4.000000     63.9100
     35.0000      5.0000    4.000000     66.5400
     40.0000      5.0000    4.000000     59.0700
     45.0000      5.0000    4.000000     66.6700
     50.0000      5.0000    4.000000     71.2800
     55.0000      5.0000    4.000000     57.6700
     60.0000      5.0000    4.000000     59.1300
     65.0000      5.0000    4.000000     62.8000
     70.0000      5.0000    4.000000     71.8200
     75.0000      5.0000    4.000000     62.5400
     80.0000      5.0000    4.000000    103.7300
     85.0000      5.0000    4.000000     56.0000
     90.0000      5.0000    4.000000     54.7600
     95.0000      5.0000    4.000000     43.1300
    100.0000      5.0000    4.000000     98.6200
    105.0000      5.0000    4.000000     66.4400
    110.0000      5.0000    4.000000     72.7600
    115.0000      5.0000    4.000000     64.8200
    120.0000      5.0000    4.000000     60.2600
    125.0000      5.0000    4.000000     58.2900
    130.0000      5.0000    4.000000     57.6300
    135.0000      5.0000    4.000000     69.1900
    140.0000      5.0000    4.000000     61.1800
    145.0000      5.0000    4.000000     60.5900
    150.0000      5.0000    4.000000     57.3600
    155.0000      5.0000    4.000000     57.7100
    160.0000      5.0000    4.000000     63.2900
    165.0000      5.0000    4.000000     64.1900
    170.0000      5.0000    4.000000     59.0300
    175.0000      5.0000    4.000000     62.4900
    180.0000      5.0000    4.000000     64.5600
    185.0000      5.0000    4.000000     70.0500
    190.0000      5.0000    4.000000     65.8300
    195.0000      5.0000    4.000000     63.4000
    200.0000      5.0000    4.000000     59.9000
      0.0000      5.0000    5.000000     67.7100
      5.0000      5.0000    5.000000     75.8400
     10.0000      5.0000    5.000000     54.0500
     15.0000      5.0000    5.000000     58.1000
     20.0000      5.0000    5.000000     57.6800
     25.0000      5.0000    5.000000     65.0100
     30.0000      5.0000    5.000000     63.9200
     35.0000      5.0000    5.000000     55.1900
     40.0000      5.0000    5.000000     54.0500
     45.0000      5.0000    5.000000     55.7700
     50.0000      5.0000    5.000000     56.9000
     55.0000      5.0000    5.000000     59.5800
     60.0000      5.0000    5.000000     56.1600
     65.0000      5.0000    5.000000     71.1200
     70.0000      5.0000    5.000000     51.5600
     75.0000      5.0000    5.000000     70.1200
     80.0000      5.0000    5.000000     54.8200
     85.0000      5.0000    5.000000     50.1900
     90.0000      5.0000    5.000000     39.1300
     95.0000      5.0000    5.000000    100.3300
    105.0000      5.0000    5.000000     75.5300
    110.0000      5.0000    5.000000     69.0100
    115.0000      5.0000    5.000000     61.3900
    120.0000      5.0000    5.000000     60.1400
    125.0000      5.0000    5.000000     61.4800
    130.0000      5.0000    5.000000     68.9900
    135.0000      5.0000    5.000000     61.3700
    140.0000      5.0000    5.000000     61.8900
    145.0000      5.0000    5.000000     57.3900
    150.0000      5.0000    5.000000     56.2600
    155.0000      5.0000    5.000000     60.0800
    160.0000      5.0000    5.000000     63.3600
    165.0000      5.0000    5.000000     59.5700
    170.0000      5.0000    5.000000     63.5200
    175.0000      5.0000    5.000000     64.1500
    180.0000      5.0000    5.000000     66.5400
    185.0000      5.0000    5.000000     61.9800
    190.0000      5.0000    5.000000     60.1900
      0.0000      5.0000    6.000000     71.4400
      5.0000      5.0000    6.000000     60.4900
     10.0000      5.0000    6.000000     69.5100
     15.0000      5.0000    6.000000     65.9500
     20.0000      5.0000    6.000000     69.0400
     25.0000      5.0000    6.000000     72.1000
     30.0000      5.0000    6.000000     62.9300
     35.0000      5.0000    6.000000     58.7200
     45.0000      5.0000    6.000000     62.1500
     50.0000      5.0000    6.000000     63.5700
     55.0000      5.0000    6.000000     68.2500
     60.0000      5.0000    6.000000     53.4400
     65.0000      5.0000    6.000000     63.2900
     75.0000      5.0000    6.000000     55.2300
     80.0000      5.0000    6.000000     56.0200
     85.0000      5.0000    6.000000     47.6600
     90.0000      5.0000    6.000000    109.2600
    100.0000      5.0000    6.000000     73.2800
    105.0000      5.0000    6.000000     71.5700
    110.0000      5.0000    6.000000     66.3700
    115.0000      5.0000    6.000000     61.9000
    120.0000      5.0000    6.000000     59.6500
    125.0000      5.0000    6.000000     69.6200
    130.0000      5.0000    6.000000     62.4800
    135.0000      5.0000    6.000000     63.1200
    140.0000      5.0000    6.000000     58.8000
    145.0000      5.0000    6.000000     55.9600
    150.0000      5.0000    6.000000     59.6400
    155.0000      5.0000    6.000000     63.5200
    160.0000      5.0000    6.000000     61.7200
    165.0000      5.0000    6.000000     64.9500
    170.0000      5.0000    6.000000     66.9800
    175.0000      5.0000    6.000000     68.6100
    180.0000      5.0000    6.000000     62.0600
      0.0000      5.0000    7.000000     66.2600
      5.0000      5.0000    7.000000     63.3000
     10.0000      5.0000    7.000000     48.3000
     15.0000      5.0000    7.000000     75.0400
     20.0000      5.0000    7.000000     80.5100
     25.0000      5.0000    7.000000     78.7400
     30.0000      5.0000    7.000000    109.5100
     40.0000      5.0000    7.000000     78.6600
     45.0000      5.0000    7.000000     69.3400
     50.0000      5.0000    7.000000     64.5600
     55.0000      5.0000    7.000000     82.0600
     60.0000      5.0000    7.000000     80.5800
     65.0000      5.0000    7.000000     76.5300
     70.0000      5.0000    7.000000     89.6600
     75.0000      5.0000    7.000000     67.9000
     80.0000      5.0000    7.000000     49.1100
     85.0000      5.0000    7.000000     99.3100
     95.0000      5.0000    7.000000     73.4700
    100.0000      5.0000    7.000000     72.0300
    105.0000      5.0000    7.000000     69.8300
    110.0000      5.0000    7.000000     66.1000
    115.0000      5.0000    7.000000     63.1100
    120.0000      5.0000    7.000000     73.8700
    125.0000      5.0000    7.000000     62.7800
    130.0000      5.0000    7.000000     61.7300
    135.0000      5.0000    7.000000     57.5500
    140.0000      5.0000    7.000000     56.6400
    145.0000      5.0000    7.000000     60.9400
    150.0000      5.0000    7.000000     65.5900
    155.0000      5.0000    7.000000     59.4800
    160.0000      5.0000    7.000000     66.7200
    165.0000      5.0000    7.000000     67.7300
    170.0000      5.0000    7.000000     72.2000
      0.0000      5.0000    8.000000     66.6100
      5.0000      5.0000    8.000000     52.6200
     10.0000      5.0000    8.000000     63.9100
     15.0000      5.0000    8.000000     62.3800
     20.0000      5.0000    8.000000     59.1000
     25.0000      5.0000    8.000000    108.5800
     35.0000      5.0000    8.000000     76.5400
     40.0000      5.0000    8.000000     83.5300
     45.0000      5.0000    8.000000     76.5200
     50.0000      5.0000    8.000000     80.9300
     55.0000      5.0000    8.000000     70.4800
     60.0000      5.0000    8.000000     55.7800
     65.0000      5.0000    8.000000     62.1300
     75.0000      5.0000    8.000000     38.6900
     90.0000      5.0000    8.000000     72.8500
     95.0000      5.0000    8.000000     71.8300
    100.0000      5.0000    8.000000     63.9400
    105.0000      5.0000    8.000000     69.4500
    110.0000      5.0000    8.000000     65.8800
    115.0000      5.0000    8.000000     78.0400
    120.0000      5.0000    8.000000     69.2600
    125.0000      5.0000    8.000000     93.5400
    130.0000      5.0000    8.000000     60.3200
    135.0000      5.0000    8.000000     55.6600
    140.0000      5.0000    8.000000     58.8100
    145.0000      5.0000    8.000000     63.1100
    150.0000      5.0000    8.000000     58.3300
    155.0000      5.0000    8.000000     64.7500
    160.0000      5.0000    8.000000     67.0100
      0.0000      5.0000    9.000000     74.7800
      5.0000      5.0000    9.000000     72.5200
     10.0000      5.0000    9.000000    109.9300
     15.0000      5.0000    9.000000     65.5700
     20.0000      5.0000    9.000000     66.6700
     25.0000      5.0000    9.000000     49.6000
     30.0000      5.0000    9.000000     37.6800
     35.0000      5.0000    9.000000     58.4500
     40.0000      5.0000    9.000000     80.6500
     45.0000      5.0000    9.000000     85.9200
     50.0000      5.0000    9.000000     72.7700
     55.0000      5.0000    9.000000     60.3700
     60.0000      5.0000    9.000000     65.5500
     65.0000      5.0000    9.000000     77.3500
     70.0000      5.0000    9.000000    151.0200
     75.0000      5.0000    9.000000    111.5100
     85.0000      5.0000    9.000000     73.3100
     90.0000      5.0000    9.000000     71.6900
     95.0000      5.0000    9.000000     66.0700
    100.0000      5.0000    9.000000     66.4800
    105.0000      5.0000    9.000000     67.5300
    110.0000      5.0000    9.000000     81.6400
    115.0000      5.0000    9.000000     71.9800
    120.0000      5.0000    9.000000     58.1900
    125.0000      5.0000    9.000000     28.7400
    130.0000      5.0000    9.000000     55.4700
    135.0000      5.0000    9.000000     60.8600
    140.0000      5.0000    9.000000     63.5500
    145.0000      5.0000    9.000000     58.9700
    150.0000      5.0000    9.000000     64.4200
      0.0000      5.0000   10.000000     69.4900
      5.0000      5.0000   10.000000     98.4700
     10.0000      5.0000   10.000000     58.2200
     25.0000      5.0000   10.000000     74.4800
     30.0000      5.0000   10.000000     71.8900
     35.0000      5.0000   10.000000     88.4800
     40.0000      5.0000   10.000000     97.0300
     45.0000      5.0000   10.000000     77.2800
     50.0000      5.0000   10.000000     53.6800
     55.0000      5.0000   10.000000     65.8600
     60.0000      5.0000   10.000000     86.1300
     65.0000      5.0000   10.000000     33.3400
     80.0000      5.0000   10.000000     74.2400
     85.0000      5.0000   10.000000     71.6000
     90.0000      5.0000   10.000000     66.0100
     95.0000      5.0000   10.000000     68.2200
    100.0000      5.0000   10.000000     69.5100
    105.0000      5.0000   10.000000     84.5300
    110.0000      5.0000   10.000000     73.4500
    115.0000      5.0000   10.000000     82.8000
    120.0000      5.0000   10.000000     65.7300
    125.0000      5.0000   10.000000     63.7700
    130.0000      5.0000   10.000000     61.5200
    135.0000      5.0000   10.000000     63.4800
    140.0000      5.0000   10.000000     58.2600
2
50
0.0 282.7526000000012
5.0 282.8973294731765
10.0 283.04205894635174
15.0 283.287847261671
20.0 283.61219634885435
25.0 283.9365454360377
30.0 284.26089452322105
35.0 284.58524361049757
40.0 284.9095926976809
45.0 285.17877652628584
50.0 285.3583961402939
55.0 285.53801575439513
60.0 285.71763536840325
65.0 285.8972549824114
70.0 286.2306237892585
75.0 286.7694826315623
80.0 287.3083414735866
85.0 287.84720031561096
90.0 288.3860591576353
95.0 288.92491799965967
100.0 289.2943789270124
105.0 289.58383787336294
110.0 289.87329681971346
115.0 290.1627557660639
120.0 290.45221471241445
125.0 291.057815763494
130.0 292.42499239389315
135.0 293.7921690242924
140.0 295.1593456552504
145.0 296.52652228564955
150.0 297.29529901274367
155.0 297.74585564636624
160.0 298.1964122805477
165.0 298.64696891417026
170.0 299.0975255477929
175.0 299.5480821814155
180.0 299.9416266049107
185.0 300.0329440108896
190.0 300.124261416496
195.0 300.21557882210243
200.0 300.30689622770876
205.0 300.3982136336877
210.0 300.4895310392941
215.0 300.5808484449005
220.0 300.46550530047966
225.0 300.2242895118543
230.0 299.98307372322887
235.0 299.8789999999979
240.0 299.8789999999979
245.0 299.8789999999979
0
